Transaction_ID,Timestamp,Amount,Payment_Method,IP_Address,Location,Device_Info,Label
115579,2024-01-11 19:39:00,139.15,Net Banking,192.168.197.106,"Berlin, Germany",Android Pixel 6,Legitimate
115580,2024-01-11 19:40:00,285.18,Net Banking,192.168.133.179,"New York, USA",MacBook Pro,Legitimate
115581,2024-01-11 19:41:00,50.79,PayPal,192.168.100.44,"New York, USA",Windows 10 PC,Legitimate
115582,2024-01-11 19:42:00,23.12,PayPal,192.168.0.79,"New York, USA",MacBook Pro,Legitimate
115583,2024-01-11 19:43:00,80.05,Credit Card,192.168.50.138,"New York, USA",Android Pixel 6,Legitimate
115584,2024-01-11 19:44:00,11.74,PayPal,192.168.21.161,"Mumbai, India",Samsung Galaxy S21,Legitimate
115585,2024-01-11 19:45:00,34.09,Net Banking,192.168.128.76,"New York, USA",Windows 10 PC,Legitimate
115586,2024-01-11 19:46:00,23.31,Credit Card,192.168.48.109,"Tokyo, Japan",MacBook Pro,Fraudulent
115587,2024-01-11 19:47:00,50.51,Credit Card,192.168.48.249,"Mumbai, India",iPhone 12,Legitimate
115588,2024-01-11 19:48:00,11.79,PayPal,192.168.169.91,"Tokyo, Japan",Android Pixel 6,Legitimate
115589,2024-01-11 19:49:00,3.24,Debit Card,192.168.176.12,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115590,2024-01-11 19:50:00,106.94,PayPal,192.168.229.93,"Sydney, Australia",Windows 10 PC,Legitimate
115591,2024-01-11 19:51:00,94.22,Credit Card,192.168.249.227,"Berlin, Germany",Android Pixel 6,Fraudulent
115592,2024-01-11 19:52:00,123.22,Credit Card,192.168.195.141,"Mumbai, India",Samsung Galaxy S21,Legitimate
115593,2024-01-11 19:53:00,107.99,Debit Card,192.168.163.183,"New York, USA",Android Pixel 6,Legitimate
115594,2024-01-11 19:54:00,12.14,Net Banking,192.168.214.68,"Sydney, Australia",MacBook Pro,Legitimate
115595,2024-01-11 19:55:00,34.4,Credit Card,192.168.45.14,"Mumbai, India",MacBook Pro,Legitimate
115596,2024-01-11 19:56:00,13.87,Debit Card,192.168.86.135,"New York, USA",iPhone 12,Legitimate
115597,2024-01-11 19:57:00,185.13,Net Banking,192.168.121.183,"Sydney, Australia",Windows 10 PC,Legitimate
115598,2024-01-11 19:58:00,137.4,PayPal,192.168.10.198,"Berlin, Germany",Android Pixel 6,Legitimate
115599,2024-01-11 19:59:00,22.51,Debit Card,192.168.150.172,"Tokyo, Japan",iPhone 12,Legitimate
115600,2024-01-11 20:00:00,41.75,Net Banking,192.168.109.104,"Berlin, Germany",Windows 10 PC,Legitimate
115601,2024-01-11 20:01:00,339.96,Credit Card,192.168.154.30,"Sydney, Australia",MacBook Pro,Legitimate
115602,2024-01-11 20:02:00,90.18,Credit Card,192.168.174.244,"Tokyo, Japan",Android Pixel 6,Legitimate
115603,2024-01-11 20:03:00,161.52,Debit Card,192.168.103.65,"Sydney, Australia",MacBook Pro,Legitimate
115604,2024-01-11 20:04:00,30.73,PayPal,192.168.107.111,"Sydney, Australia",MacBook Pro,Legitimate
115605,2024-01-11 20:05:00,23.58,Debit Card,192.168.222.60,"New York, USA",Samsung Galaxy S21,Legitimate
115606,2024-01-11 20:06:00,153.21,Credit Card,192.168.7.64,"Mumbai, India",Windows 10 PC,Legitimate
115607,2024-01-11 20:07:00,115.8,Net Banking,192.168.152.16,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115608,2024-01-11 20:08:00,114.25,PayPal,192.168.157.151,"Berlin, Germany",Windows 10 PC,Legitimate
115609,2024-01-11 20:09:00,80.44,Net Banking,192.168.222.114,"Tokyo, Japan",Android Pixel 6,Legitimate
115610,2024-01-11 20:10:00,82.91,Debit Card,192.168.253.51,"Mumbai, India",iPhone 12,Legitimate
115611,2024-01-11 20:11:00,133.07,Debit Card,192.168.62.60,"Mumbai, India",MacBook Pro,Legitimate
115612,2024-01-11 20:12:00,31.47,Net Banking,192.168.250.76,"Mumbai, India",Samsung Galaxy S21,Legitimate
115613,2024-01-11 20:13:00,43.51,Net Banking,192.168.185.118,"New York, USA",MacBook Pro,Legitimate
115614,2024-01-11 20:14:00,205.29,Net Banking,192.168.206.89,"Sydney, Australia",Windows 10 PC,Legitimate
115615,2024-01-11 20:15:00,36.94,Debit Card,192.168.31.108,"Berlin, Germany",MacBook Pro,Legitimate
115616,2024-01-11 20:16:00,79.03,Net Banking,192.168.34.15,"Berlin, Germany",iPhone 12,Legitimate
115617,2024-01-11 20:17:00,121.28,Credit Card,192.168.136.18,"Berlin, Germany",Android Pixel 6,Legitimate
115618,2024-01-11 20:18:00,949.57,Net Banking,192.168.167.39,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115619,2024-01-11 20:19:00,57.14,Credit Card,192.168.173.242,"New York, USA",MacBook Pro,Legitimate
115620,2024-01-11 20:20:00,55.88,Credit Card,192.168.108.130,"New York, USA",iPhone 12,Legitimate
115621,2024-01-11 20:21:00,184.89,Net Banking,192.168.153.100,"Berlin, Germany",iPhone 12,Legitimate
115622,2024-01-11 20:22:00,163.73,PayPal,192.168.71.69,"Berlin, Germany",Android Pixel 6,Legitimate
115623,2024-01-11 20:23:00,131.33,PayPal,192.168.4.212,"Mumbai, India",Windows 10 PC,Legitimate
115624,2024-01-11 20:24:00,62.22,PayPal,192.168.26.171,"Tokyo, Japan",Windows 10 PC,Legitimate
115625,2024-01-11 20:25:00,39.15,Credit Card,192.168.37.199,"Mumbai, India",Windows 10 PC,Legitimate
115626,2024-01-11 20:26:00,93.84,PayPal,192.168.213.214,"Sydney, Australia",Android Pixel 6,Legitimate
115627,2024-01-11 20:27:00,208.93,PayPal,192.168.88.70,"Mumbai, India",iPhone 12,Legitimate
115628,2024-01-11 20:28:00,215.22,Net Banking,192.168.77.127,"Sydney, Australia",iPhone 12,Legitimate
115629,2024-01-11 20:29:00,11.48,Debit Card,192.168.168.57,"Sydney, Australia",Android Pixel 6,Legitimate
115630,2024-01-11 20:30:00,55.92,Credit Card,192.168.156.208,"Mumbai, India",Android Pixel 6,Legitimate
115631,2024-01-11 20:31:00,62.5,Debit Card,192.168.178.197,"Berlin, Germany",Samsung Galaxy S21,Legitimate
115632,2024-01-11 20:32:00,379.94,Credit Card,192.168.95.62,"Mumbai, India",Samsung Galaxy S21,Legitimate
115633,2024-01-11 20:33:00,113.32,Credit Card,192.168.18.154,"Sydney, Australia",MacBook Pro,Legitimate
115634,2024-01-11 20:34:00,52.3,PayPal,192.168.93.113,"New York, USA",Samsung Galaxy S21,Legitimate
115635,2024-01-11 20:35:00,2.64,Net Banking,192.168.52.96,"Sydney, Australia",Android Pixel 6,Legitimate
115636,2024-01-11 20:36:00,83.33,Debit Card,192.168.228.172,"Tokyo, Japan",Android Pixel 6,Legitimate
115637,2024-01-11 20:37:00,10.1,Debit Card,192.168.10.119,"New York, USA",Android Pixel 6,Legitimate
115638,2024-01-11 20:38:00,179.85,PayPal,192.168.104.9,"Mumbai, India",iPhone 12,Legitimate
115639,2024-01-11 20:39:00,139.64,Debit Card,192.168.220.85,"Sydney, Australia",Android Pixel 6,Legitimate
115640,2024-01-11 20:40:00,61.71,Debit Card,192.168.19.146,"New York, USA",iPhone 12,Legitimate
115641,2024-01-11 20:41:00,56.07,Credit Card,192.168.87.219,"Berlin, Germany",iPhone 12,Legitimate
115642,2024-01-11 20:42:00,227.63,Net Banking,192.168.254.129,"Mumbai, India",iPhone 12,Legitimate
115643,2024-01-11 20:43:00,34.03,Net Banking,192.168.167.246,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115644,2024-01-11 20:44:00,28.64,Debit Card,192.168.145.81,"Tokyo, Japan",Windows 10 PC,Legitimate
115645,2024-01-11 20:45:00,280.01,Debit Card,192.168.1.46,"Berlin, Germany",Android Pixel 6,Legitimate
115646,2024-01-11 20:46:00,165.68,Credit Card,192.168.176.118,"Tokyo, Japan",iPhone 12,Fraudulent
115647,2024-01-11 20:47:00,171.83,PayPal,192.168.247.150,"New York, USA",Android Pixel 6,Legitimate
115648,2024-01-11 20:48:00,21.72,Credit Card,192.168.46.243,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115649,2024-01-11 20:49:00,15.47,PayPal,192.168.250.78,"Sydney, Australia",Android Pixel 6,Legitimate
115650,2024-01-11 20:50:00,2.64,PayPal,192.168.123.88,"Sydney, Australia",Windows 10 PC,Legitimate
115651,2024-01-11 20:51:00,27.06,Credit Card,192.168.172.81,"Tokyo, Japan",Windows 10 PC,Legitimate
115652,2024-01-11 20:52:00,148.81,Net Banking,192.168.20.174,"New York, USA",Android Pixel 6,Legitimate
115653,2024-01-11 20:53:00,27.45,Credit Card,192.168.31.241,"Sydney, Australia",Android Pixel 6,Legitimate
115654,2024-01-11 20:54:00,130.6,PayPal,192.168.18.145,"Sydney, Australia",Windows 10 PC,Legitimate
115655,2024-01-11 20:55:00,29.02,Net Banking,192.168.23.174,"Tokyo, Japan",iPhone 12,Legitimate
115656,2024-01-11 20:56:00,50.3,Net Banking,192.168.105.157,"Tokyo, Japan",iPhone 12,Legitimate
115657,2024-01-11 20:57:00,408.41,Credit Card,192.168.92.245,"New York, USA",iPhone 12,Legitimate
115658,2024-01-11 20:58:00,28.08,Net Banking,192.168.84.148,"Berlin, Germany",iPhone 12,Legitimate
115659,2024-01-11 20:59:00,47.22,Net Banking,192.168.47.232,"Mumbai, India",MacBook Pro,Legitimate
115660,2024-01-11 21:00:00,35.82,Credit Card,192.168.193.172,"Mumbai, India",iPhone 12,Legitimate
115661,2024-01-11 21:01:00,11.61,Debit Card,192.168.128.21,"Mumbai, India",MacBook Pro,Legitimate
115662,2024-01-11 21:02:00,67.31,Net Banking,192.168.55.167,"Tokyo, Japan",iPhone 12,Legitimate
115663,2024-01-11 21:03:00,47.59,Credit Card,192.168.37.18,"Sydney, Australia",MacBook Pro,Legitimate
115664,2024-01-11 21:04:00,118.71,Credit Card,192.168.146.193,"Sydney, Australia",iPhone 12,Legitimate
115665,2024-01-11 21:05:00,170.15,Debit Card,192.168.92.113,"Berlin, Germany",iPhone 12,Legitimate
115666,2024-01-11 21:06:00,78.58,Net Banking,192.168.113.214,"Sydney, Australia",Windows 10 PC,Legitimate
115667,2024-01-11 21:07:00,3.27,PayPal,192.168.174.57,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115668,2024-01-11 21:08:00,96.48,PayPal,192.168.184.249,"New York, USA",Windows 10 PC,Legitimate
115669,2024-01-11 21:09:00,5.7,Net Banking,192.168.253.175,"New York, USA",Samsung Galaxy S21,Legitimate
115670,2024-01-11 21:10:00,95.8,Net Banking,192.168.218.44,"Mumbai, India",Android Pixel 6,Legitimate
115671,2024-01-11 21:11:00,115.53,Credit Card,192.168.214.219,"Mumbai, India",MacBook Pro,Legitimate
115672,2024-01-11 21:12:00,22.04,Credit Card,192.168.247.27,"New York, USA",Samsung Galaxy S21,Legitimate
115673,2024-01-11 21:13:00,171.12,PayPal,192.168.59.4,"Mumbai, India",Samsung Galaxy S21,Legitimate
115674,2024-01-11 21:14:00,242.01,Net Banking,192.168.145.221,"Mumbai, India",Windows 10 PC,Legitimate
115675,2024-01-11 21:15:00,167.71,Credit Card,192.168.215.164,"Berlin, Germany",Windows 10 PC,Legitimate
115676,2024-01-11 21:16:00,36.4,PayPal,192.168.207.220,"New York, USA",Android Pixel 6,Legitimate
115677,2024-01-11 21:17:00,88.34,PayPal,192.168.221.24,"Berlin, Germany",MacBook Pro,Legitimate
115678,2024-01-11 21:18:00,246.29,Debit Card,192.168.165.252,"Mumbai, India",MacBook Pro,Legitimate
115679,2024-01-11 21:19:00,38.66,Net Banking,192.168.230.128,"Sydney, Australia",iPhone 12,Legitimate
115680,2024-01-11 21:20:00,171.5,Debit Card,192.168.167.230,"Mumbai, India",Windows 10 PC,Legitimate
115681,2024-01-11 21:21:00,0.95,Credit Card,192.168.182.230,"Mumbai, India",MacBook Pro,Legitimate
115682,2024-01-11 21:22:00,0.37,Credit Card,192.168.94.166,"Berlin, Germany",Windows 10 PC,Legitimate
115683,2024-01-11 21:23:00,142.59,PayPal,192.168.94.250,"Tokyo, Japan",Android Pixel 6,Legitimate
115684,2024-01-11 21:24:00,143.32,Credit Card,192.168.224.75,"Tokyo, Japan",Windows 10 PC,Fraudulent
115685,2024-01-11 21:25:00,155.58,Debit Card,192.168.152.246,"Sydney, Australia",Android Pixel 6,Legitimate
115686,2024-01-11 21:26:00,265.96,Net Banking,192.168.150.170,"Mumbai, India",Android Pixel 6,Legitimate
115687,2024-01-11 21:27:00,12.55,PayPal,192.168.124.47,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115688,2024-01-11 21:28:00,26.39,PayPal,192.168.219.224,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115689,2024-01-11 21:29:00,234.05,Credit Card,192.168.37.89,"Mumbai, India",Android Pixel 6,Legitimate
115690,2024-01-11 21:30:00,19.51,PayPal,192.168.23.253,"New York, USA",MacBook Pro,Legitimate
115691,2024-01-11 21:31:00,114.64,PayPal,192.168.132.235,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115692,2024-01-11 21:32:00,75.6,Net Banking,192.168.187.144,"Tokyo, Japan",MacBook Pro,Legitimate
115693,2024-01-11 21:33:00,8.69,PayPal,192.168.236.164,"Mumbai, India",iPhone 12,Legitimate
115694,2024-01-11 21:34:00,33.58,Net Banking,192.168.14.193,"Sydney, Australia",Windows 10 PC,Legitimate
115695,2024-01-11 21:35:00,73.47,Debit Card,192.168.225.19,"Berlin, Germany",Windows 10 PC,Legitimate
115696,2024-01-11 21:36:00,191.29,PayPal,192.168.157.143,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115697,2024-01-11 21:37:00,122.94,Debit Card,192.168.43.186,"Tokyo, Japan",Windows 10 PC,Legitimate
115698,2024-01-11 21:38:00,97.26,Net Banking,192.168.131.158,"Mumbai, India",MacBook Pro,Legitimate
115699,2024-01-11 21:39:00,68.52,PayPal,192.168.153.246,"New York, USA",Windows 10 PC,Legitimate
115700,2024-01-11 21:40:00,35.48,Credit Card,192.168.40.250,"New York, USA",iPhone 12,Legitimate
115701,2024-01-11 21:41:00,12.7,Credit Card,192.168.75.129,"Sydney, Australia",Android Pixel 6,Legitimate
115702,2024-01-11 21:42:00,52.61,PayPal,192.168.7.77,"Berlin, Germany",Windows 10 PC,Legitimate
115703,2024-01-11 21:43:00,2.89,Net Banking,192.168.151.106,"New York, USA",Samsung Galaxy S21,Legitimate
115704,2024-01-11 21:44:00,23.71,Credit Card,192.168.39.104,"Berlin, Germany",Android Pixel 6,Legitimate
115705,2024-01-11 21:45:00,56.65,Debit Card,192.168.152.61,"Sydney, Australia",MacBook Pro,Legitimate
115706,2024-01-11 21:46:00,54.23,Net Banking,192.168.57.70,"Mumbai, India",Android Pixel 6,Legitimate
115707,2024-01-11 21:47:00,4.53,Net Banking,192.168.159.116,"Mumbai, India",MacBook Pro,Legitimate
115708,2024-01-11 21:48:00,88.93,PayPal,192.168.86.173,"New York, USA",Samsung Galaxy S21,Legitimate
115709,2024-01-11 21:49:00,79.78,Debit Card,192.168.102.153,"New York, USA",Samsung Galaxy S21,Legitimate
115710,2024-01-11 21:50:00,8.13,Net Banking,192.168.41.6,"New York, USA",Samsung Galaxy S21,Legitimate
115711,2024-01-11 21:51:00,286.76,PayPal,192.168.55.174,"New York, USA",MacBook Pro,Legitimate
115712,2024-01-11 21:52:00,10.47,Debit Card,192.168.177.172,"Sydney, Australia",iPhone 12,Legitimate
115713,2024-01-11 21:53:00,192.99,Net Banking,192.168.67.43,"Berlin, Germany",Android Pixel 6,Legitimate
115714,2024-01-11 21:54:00,0.03,Credit Card,192.168.152.51,"Tokyo, Japan",Android Pixel 6,Legitimate
115715,2024-01-11 21:55:00,213.95,Debit Card,192.168.145.134,"Sydney, Australia",MacBook Pro,Legitimate
115716,2024-01-11 21:56:00,1.99,Net Banking,192.168.21.3,"New York, USA",Android Pixel 6,Legitimate
115717,2024-01-11 21:57:00,141.8,Debit Card,192.168.156.215,"New York, USA",Samsung Galaxy S21,Fraudulent
115718,2024-01-11 21:58:00,44.89,Credit Card,192.168.117.167,"New York, USA",Windows 10 PC,Legitimate
115719,2024-01-11 21:59:00,134.02,Net Banking,192.168.179.113,"Tokyo, Japan",Android Pixel 6,Legitimate
115720,2024-01-11 22:00:00,51.37,Credit Card,192.168.59.229,"Berlin, Germany",Windows 10 PC,Legitimate
115721,2024-01-11 22:01:00,7.35,PayPal,192.168.168.203,"New York, USA",Samsung Galaxy S21,Legitimate
115722,2024-01-11 22:02:00,145.89,PayPal,192.168.72.14,"Mumbai, India",Android Pixel 6,Legitimate
115723,2024-01-11 22:03:00,7.39,Net Banking,192.168.122.76,"New York, USA",Android Pixel 6,Legitimate
115724,2024-01-11 22:04:00,255.26,Net Banking,192.168.56.93,"Tokyo, Japan",Windows 10 PC,Legitimate
115725,2024-01-11 22:05:00,5.23,Debit Card,192.168.98.162,"Tokyo, Japan",iPhone 12,Legitimate
115726,2024-01-11 22:06:00,65.26,Net Banking,192.168.89.18,"Tokyo, Japan",MacBook Pro,Legitimate
115727,2024-01-11 22:07:00,128.39,PayPal,192.168.148.212,"Tokyo, Japan",iPhone 12,Legitimate
115728,2024-01-11 22:08:00,49.96,Net Banking,192.168.140.20,"Sydney, Australia",MacBook Pro,Legitimate
115729,2024-01-11 22:09:00,24.49,Debit Card,192.168.87.25,"New York, USA",Android Pixel 6,Legitimate
115730,2024-01-11 22:10:00,142.33,PayPal,192.168.235.55,"Mumbai, India",Android Pixel 6,Legitimate
115731,2024-01-11 22:11:00,153.38,Net Banking,192.168.30.29,"Sydney, Australia",iPhone 12,Legitimate
115732,2024-01-11 22:12:00,256.0,Credit Card,192.168.23.95,"Berlin, Germany",Windows 10 PC,Legitimate
115733,2024-01-11 22:13:00,47.19,Credit Card,192.168.157.120,"Sydney, Australia",iPhone 12,Legitimate
115734,2024-01-11 22:14:00,70.57,Credit Card,192.168.153.101,"New York, USA",Windows 10 PC,Legitimate
115735,2024-01-11 22:15:00,45.12,Credit Card,192.168.81.104,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115736,2024-01-11 22:16:00,29.72,Debit Card,192.168.53.112,"Tokyo, Japan",Android Pixel 6,Legitimate
115737,2024-01-11 22:17:00,139.04,Credit Card,192.168.123.75,"Sydney, Australia",iPhone 12,Legitimate
115738,2024-01-11 22:18:00,41.5,Credit Card,192.168.20.150,"Tokyo, Japan",iPhone 12,Legitimate
115739,2024-01-11 22:19:00,55.89,Net Banking,192.168.125.27,"Sydney, Australia",Android Pixel 6,Legitimate
115740,2024-01-11 22:20:00,51.7,Credit Card,192.168.123.80,"Berlin, Germany",MacBook Pro,Legitimate
115741,2024-01-11 22:21:00,124.71,Credit Card,192.168.78.22,"New York, USA",Windows 10 PC,Legitimate
115742,2024-01-11 22:22:00,249.85,Net Banking,192.168.186.180,"New York, USA",iPhone 12,Legitimate
115743,2024-01-11 22:23:00,109.89,PayPal,192.168.52.161,"Sydney, Australia",Android Pixel 6,Legitimate
115744,2024-01-11 22:24:00,63.79,Debit Card,192.168.219.67,"Tokyo, Japan",iPhone 12,Legitimate
115745,2024-01-11 22:25:00,151.05,Debit Card,192.168.104.11,"Berlin, Germany",MacBook Pro,Legitimate
115746,2024-01-11 22:26:00,102.44,PayPal,192.168.129.24,"Tokyo, Japan",Windows 10 PC,Legitimate
115747,2024-01-11 22:27:00,6.25,Net Banking,192.168.87.94,"New York, USA",Windows 10 PC,Legitimate
115748,2024-01-11 22:28:00,10.06,PayPal,192.168.124.195,"Tokyo, Japan",Windows 10 PC,Legitimate
115749,2024-01-11 22:29:00,3.87,Debit Card,192.168.171.161,"Berlin, Germany",MacBook Pro,Legitimate
115750,2024-01-11 22:30:00,61.03,Debit Card,192.168.133.94,"Berlin, Germany",iPhone 12,Legitimate
115751,2024-01-11 22:31:00,174.79,PayPal,192.168.38.126,"Tokyo, Japan",Android Pixel 6,Legitimate
115752,2024-01-11 22:32:00,37.55,Credit Card,192.168.177.23,"Mumbai, India",Android Pixel 6,Legitimate
115753,2024-01-11 22:33:00,48.48,Debit Card,192.168.216.4,"Berlin, Germany",Windows 10 PC,Legitimate
115754,2024-01-11 22:34:00,240.22,PayPal,192.168.53.53,"Berlin, Germany",iPhone 12,Legitimate
115755,2024-01-11 22:35:00,181.34,Credit Card,192.168.9.81,"Mumbai, India",Samsung Galaxy S21,Legitimate
115756,2024-01-11 22:36:00,109.38,Credit Card,192.168.220.74,"New York, USA",Android Pixel 6,Legitimate
115757,2024-01-11 22:37:00,31.03,Net Banking,192.168.240.93,"Sydney, Australia",Android Pixel 6,Legitimate
115758,2024-01-11 22:38:00,12.45,PayPal,192.168.106.68,"Sydney, Australia",iPhone 12,Legitimate
115759,2024-01-11 22:39:00,1.62,Debit Card,192.168.5.205,"Sydney, Australia",Android Pixel 6,Legitimate
115760,2024-01-11 22:40:00,11.32,Net Banking,192.168.15.59,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115761,2024-01-11 22:41:00,34.62,Debit Card,192.168.141.32,"New York, USA",MacBook Pro,Legitimate
115762,2024-01-11 22:42:00,80.25,Credit Card,192.168.247.100,"Mumbai, India",Windows 10 PC,Legitimate
115763,2024-01-11 22:43:00,6.61,PayPal,192.168.196.167,"Berlin, Germany",MacBook Pro,Legitimate
115764,2024-01-11 22:44:00,14.64,Credit Card,192.168.205.39,"New York, USA",Windows 10 PC,Legitimate
115765,2024-01-11 22:45:00,19.98,Credit Card,192.168.8.90,"Sydney, Australia",Windows 10 PC,Legitimate
115766,2024-01-11 22:46:00,99.96,Credit Card,192.168.243.194,"Tokyo, Japan",Windows 10 PC,Legitimate
115767,2024-01-11 22:47:00,95.66,PayPal,192.168.201.47,"Sydney, Australia",MacBook Pro,Legitimate
115768,2024-01-11 22:48:00,80.02,Net Banking,192.168.202.225,"New York, USA",Samsung Galaxy S21,Legitimate
115769,2024-01-11 22:49:00,28.84,Debit Card,192.168.192.253,"New York, USA",Android Pixel 6,Legitimate
115770,2024-01-11 22:50:00,46.38,Credit Card,192.168.9.244,"Berlin, Germany",Android Pixel 6,Legitimate
115771,2024-01-11 22:51:00,10.17,Debit Card,192.168.5.199,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115772,2024-01-11 22:52:00,25.68,Debit Card,192.168.61.30,"Sydney, Australia",Android Pixel 6,Legitimate
115773,2024-01-11 22:53:00,227.99,Net Banking,192.168.5.94,"Tokyo, Japan",Samsung Galaxy S21,Legitimate
115774,2024-01-11 22:54:00,389.67,PayPal,192.168.33.231,"Mumbai, India",MacBook Pro,Legitimate
115775,2024-01-11 22:55:00,104.32,Debit Card,192.168.244.92,"Mumbai, India",Windows 10 PC,Legitimate
115776,2024-01-11 22:56:00,248.68,Net Banking,192.168.66.189,"Berlin, Germany",Android Pixel 6,Legitimate
115777,2024-01-11 22:57:00,102.93,Debit Card,192.168.213.11,"Tokyo, Japan",iPhone 12,Legitimate
115778,2024-01-11 22:58:00,3.38,Credit Card,192.168.37.210,"New York, USA",MacBook Pro,Legitimate
115779,2024-01-11 22:59:00,573.3,Net Banking,192.168.134.63,"Sydney, Australia",Samsung Galaxy S21,Legitimate
115780,2024-01-11 23:00:00,10.42,PayPal,192.168.214.118,"New York, USA",MacBook Pro,Legitimate
115781,2024-01-11 23:01:00,114.77,PayPal,192.168.119.122,"Mumbai, India",Windows 10 PC,Legitimate
115782,2024-01-11 23:02:00,29.15,Credit Card,192.168.246.76,"Tokyo, Japan",Windows 10 PC,Legitimate
115783,2024-01-11 23:03:00,49.75,Credit Card,192.168.131.20,"Berlin, Germany",Windows 10 PC,Legitimate
115784,2024-01-11 23:04:00,103.83,Debit Card,192.168.77.163,"Tokyo, Japan",iPhone 12,Legitimate
